date,season,week,game_type,home_team,home_score,away_team,away_score,neutral_site
1967-12-03,1967,14,REG,ARI,31,NO,20,0
1967-12-03,1967,14,REG,TEN,17,MIA,14,0
1967-12-03,1967,14,REG,MIN,27,GB,30,0
1967-12-03,1967,14,REG,NYJ,24,DEN,33,0
1967-12-03,1967,14,REG,IND,23,DAL,17,0
1967-12-03,1967,14,REG,DET,14,PIT,24,0
1967-12-03,1967,14,REG,KC,23,BUF,13,0
1967-12-09,1967,14,REG,LAR,27,GB,24,0
1967-12-09,1967,14,REG,NE,16,BUF,44,0
1967-12-10,1967,15,REG,PIT,10,WSH,15,0
1967-12-10,1967,15,REG,CHI,10,MIN,10,0
1967-12-10,1967,15,REG,MIA,41,LAC,24,0
1967-12-10,1967,15,REG,NYJ,7,KC,21,0
1967-12-10,1967,15,REG,ARI,16,CLE,20,0
1967-12-10,1967,15,REG,TEN,7,OAK,19,0
1967-12-10,1967,15,REG,NYG,7,DET,30,0
1967-12-10,1967,15,REG,IND,30,NO,10,0
1967-12-10,1967,15,REG,DAL,38,PHI,17,0
1967-12-10,1967,15,REG,ATL,28,SF,34,0
1967-12-16,1967,15,REG,TEN,24,LAC,17,0
1967-12-16,1967,15,REG,SF,24,DAL,16,0
1967-12-17,1967,16,REG,LAR,34,IND,10,0
1967-12-17,1967,16,REG,PHI,28,CLE,24,0
1967-12-17,1967,16,REG,GB,17,PIT,24,0
1967-12-17,1967,16,REG,OAK,38,NYJ,29,0
1967-12-17,1967,16,REG,MIA,41,NE,32,0
1967-12-17,1967,16,REG,WSH,14,NO,30,0
1967-12-17,1967,16,REG,DET,14,MIN,3,0
1967-12-17,1967,16,REG,DEN,24,KC,38,0
1967-12-17,1967,16,REG,NYG,37,ARI,14,0
1967-12-17,1967,16,REG,ATL,14,CHI,23,0
1967-12-23,1967,,POST,GB,28,LAR,7,0
1967-12-23,1967,16,REG,MIA,10,TEN,41,0
1967-12-24,1967,17,REG,LAC,31,NYJ,42,0
1967-12-24,1967,17,REG,OAK,28,BUF,21,0
1967-12-24,1967,,POST,DAL,52,CLE,14,0
1967-12-31,1967,,POST,OAK,40,TEN,7,0
1967-12-31,1967,,POST,GB,21,DAL,17,0
1968-01-14,1967,,POST,OAK,14,GB,33,1
1968-09-06,1968,1,REG,LAC,29,CIN,13,0
1968-09-08,1968,1,REG,BUF,7,NE,16,0
1968-09-09,1968,1,REG,TEN,21,KC,26,0
1968-09-14,1968,2,REG,MIA,10,TEN,24,0
1968-09-14,1968,2,REG,MIN,47,ATL,7,0
1968-09-15,1968,2,REG,BUF,6,OAK,48,0
1968-09-15,1968,2,REG,KC,19,NYJ,20,0
1968-09-15,1968,2,REG,PIT,20,NYG,34,0
1968-09-15,1968,2,REG,CIN,24,DEN,10,0
1968-09-15,1968,2,REG,DAL,59,DET,13,0
1968-09-15,1968,2,REG,CHI,28,WSH,38,0
1968-09-15,1968,2,REG,NO,10,CLE,24,0
1968-09-15,1968,2,REG,IND,27,SF,10,0
1968-09-15,1968,2,REG,GB,30,PHI,13,0
1968-09-16,1968,2,REG,ARI,13,LAR,24,0
1968-09-21,1968,3,REG,LAC,30,TEN,14,0
1968-09-21,1968,3,REG,MIA,21,OAK,47,0
1968-09-22,1968,3,REG,DET,42,CHI,0,0
1968-09-22,1968,3,REG,LAR,45,PIT,10,0
1968-09-22,1968,3,REG,SF,35,ARI,17,0
1968-09-22,1968,3,REG,GB,13,MIN,26,0
1968-09-22,1968,3,REG,DAL,28,CLE,7,0
1968-09-22,1968,3,REG,CIN,34,BUF,23,0
1968-09-22,1968,3,REG,KC,34,DEN,2,0
1968-09-22,1968,3,REG,ATL,20,IND,28,0
1968-09-22,1968,3,REG,NO,37,WSH,17,0
1968-09-22,1968,3,REG,NE,31,NYJ,47,0
1968-09-22,1968,3,REG,PHI,25,NYG,34,0
1968-09-28,1968,4,REG,MIA,3,KC,48,0
1968-09-29,1968,4,REG,GB,17,DET,23,0
1968-09-29,1968,4,REG,MIN,17,CHI,27,0
1968-09-29,1968,4,REG,CIN,10,LAC,31,0
1968-09-29,1968,4,REG,CLE,6,LAR,24,0
1968-09-29,1968,4,REG,NYG,48,WSH,21,0
1968-09-29,1968,4,REG,TEN,15,OAK,24,0
1968-09-29,1968,4,REG,BUF,37,NYJ,35,0
1968-09-29,1968,4,REG,DEN,17,NE,20,0
1968-09-29,1968,4,REG,PHI,13,DAL,45,0
1968-09-29,1968,4,REG,NO,20,ARI,21,0
1968-09-29,1968,4,REG,PIT,7,IND,41,0
1968-09-29,1968,4,REG,SF,28,ATL,13,0
1968-10-05,1968,5,REG,CLE,31,PIT,24,0
1968-10-05,1968,5,REG,NYJ,23,LAC,20,0
1968-10-05,1968,5,REG,BUF,7,KC,18,0
1968-10-06,1968,5,REG,WSH,17,PHI,14,0
1968-10-06,1968,5,REG,ATL,7,GB,38,0
1968-10-06,1968,5,REG,TEN,7,MIA,24,0
1968-10-06,1968,5,REG,MIN,24,DET,10,0
1968-10-06,1968,5,REG,DEN,10,CIN,7,0
1968-10-06,1968,5,REG,IND,28,CHI,7,0
1968-10-06,1968,5,REG,ARI,10,DAL,27,0
1968-10-06,1968,5,REG,LAR,24,SF,10,0
1968-10-06,1968,5,REG,NYG,38,NO,21,0
1968-10-06,1968,5,REG,OAK,41,NE,10,0
1968-10-12,1968,6,REG,MIA,14,BUF,14,0
1968-10-13,1968,6,REG,NYJ,13,DEN,21,0
1968-10-13,1968,6,REG,GB,14,LAR,16,0
1968-10-13,1968,6,REG,OAK,14,LAC,23,0
1968-10-13,1968,6,REG,WSH,16,PIT,13,0
1968-10-13,1968,6,REG,DAL,34,PHI,14,0
1968-10-13,1968,6,REG,NE,0,TEN,16,0
1968-10-13,1968,6,REG,ATL,24,NYG,21,0
1968-10-13,1968,6,REG,NO,20,MIN,17,0
1968-10-13,1968,6,REG,CLE,21,ARI,27,0
1968-10-13,1968,6,REG,SF,14,IND,42,0
1968-10-13,1968,6,REG,KC,13,CIN,3,0
1968-10-13,1968,6,REG,CHI,10,DET,28,0
1968-10-20,1968,7,REG,ARI,41,WSH,14,0
1968-10-20,1968,7,REG,NE,23,BUF,6,0
1968-10-20,1968,7,REG,IND,20,CLE,30,0
1968-10-20,1968,7,REG,PHI,16,CHI,29,0
1968-10-20,1968,7,REG,LAR,27,ATL,14,0
1968-10-20,1968,7,REG,LAC,55,DEN,24,0
1968-10-20,1968,7,REG,MIN,7,DAL,20,0
1968-10-20,1968,7,REG,DET,14,GB,14,0
1968-10-20,1968,7,REG,PIT,12,NO,16,0
1968-10-20,1968,7,REG,CIN,22,MIA,24,0
1968-10-20,1968,7,REG,TEN,14,NYJ,20,0
1968-10-20,1968,7,REG,KC,24,OAK,10,0
1968-10-20,1968,7,REG,NYG,10,SF,26,0
1968-10-27,1968,8,REG,OAK,31,CIN,10,0
1968-10-27,1968,8,REG,CLE,30,ATL,7,0
1968-10-27,1968,8,REG,WSH,10,NYG,13,0
1968-10-27,1968,8,REG,KC,27,LAC,20,0
1968-10-27,1968,8,REG,IND,27,LAR,10,0
1968-10-27,1968,8,REG,DET,7,SF,14,0
1968-10-27,1968,8,REG,PIT,6,PHI,3,0
1968-10-27,1968,8,REG,BUF,7,TEN,30,0
1968-10-27,1968,8,REG,NYJ,48,NE,14,0
1968-10-27,1968,8,REG,ARI,31,NO,17,0
1968-10-27,1968,8,REG,CHI,26,MIN,24,0
1968-10-27,1968,8,REG,DEN,21,MIA,14,0
1968-10-28,1968,8,REG,DAL,17,GB,28,0
1968-11-03,1968,9,REG,MIN,27,WSH,14,0
1968-11-03,1968,9,REG,LAR,10,DET,7,0
1968-11-03,1968,9,REG,CIN,17,TEN,27,0
1968-11-03,1968,9,REG,NE,14,DEN,35,0
1968-11-03,1968,9,REG,SF,21,CLE,33,0
1968-11-03,1968,9,REG,NYJ,25,BUF,21,0
1968-11-03,1968,9,REG,GB,10,CHI,13,0
1968-11-03,1968,9,REG,NYG,0,IND,26,0
1968-11-03,1968,9,REG,PHI,17,ARI,45,0
1968-11-03,1968,9,REG,NO,3,DAL,17,0
1968-11-03,1968,9,REG,OAK,38,KC,21,0
1968-11-03,1968,9,REG,LAC,34,MIA,28,0
1968-11-03,1968,9,REG,ATL,21,PIT,41,0
1968-11-10,1968,10,REG,NE,17,LAC,27,0
1968-11-10,1968,10,REG,ATL,10,LAR,17,0
1968-11-10,1968,10,REG,BUF,17,MIA,21,0
1968-11-10,1968,10,REG,DEN,7,OAK,43,0
1968-11-10,1968,10,REG,ARI,28,PIT,28,0
1968-11-10,1968,10,REG,NYJ,26,TEN,7,0
1968-11-10,1968,10,REG,CHI,27,SF,19,0
1968-11-10,1968,10,REG,DAL,21,NYG,27,0
1968-11-10,1968,10,REG,CLE,35,NO,17,0
1968-11-10,1968,10,REG,CIN,9,KC,16,0
1968-11-10,1968,10,REG,MIN,14,GB,10,0
1968-11-10,1968,10,REG,DET,10,IND,27,0
1968-11-10,1968,10,REG,PHI,10,WSH,16,0
1968-11-17,1968,11,REG,OAK,43,NYJ,32,0
1968-11-17,1968,11,REG,NYG,7,PHI,6,0
1968-11-17,1968,11,REG,KC,31,NE,17,0
1968-11-17,1968,11,REG,SF,20,LAR,20,0
1968-11-17,1968,11,REG,GB,29,NO,7,0
1968-11-17,1968,11,REG,TEN,38,DEN,17,0
1968-11-17,1968,11,REG,DET,6,MIN,13,0
1968-11-17,1968,11,REG,WSH,24,DAL,44,0
1968-11-17,1968,11,REG,BUF,6,LAC,21,0
1968-11-17,1968,11,REG,IND,27,ARI,0,0
1968-11-17,1968,11,REG,PIT,24,CLE,45,0
1968-11-17,1968,11,REG,MIA,21,CIN,38,0
1968-11-17,1968,11,REG,CHI,13,ATL,16,0
1968-11-24,1968,12,REG,IND,21,MIN,9,0
1968-11-24,1968,12,REG,LAC,15,NYJ,37,0
1968-11-24,1968,12,REG,ARI,17,ATL,12,0
1968-11-24,1968,12,REG,DEN,34,BUF,32,0
1968-11-24,1968,12,REG,CHI,3,DAL,34,0
1968-11-24,1968,12,REG,WSH,7,GB,27,0
1968-11-24,1968,12,REG,NE,10,MIA,34,0
1968-11-24,1968,12,REG,DET,20,NO,20,0
1968-11-24,1968,12,REG,CLE,47,PHI,13,0
1968-11-24,1968,12,REG,CIN,0,OAK,34,0
1968-11-24,1968,12,REG,PIT,28,SF,45,0
1968-11-24,1968,12,REG,LAR,24,NYG,21,0
1968-11-28,1968,12,REG,KC,24,TEN,10,0
1968-11-28,1968,12,REG,OAK,13,BUF,10,0
1968-11-28,1968,12,REG,DET,0,PHI,12,0
1968-11-28,1968,12,REG,DAL,29,WSH,20,0
1968-12-01,1968,13,REG,DEN,23,LAC,47,0
1968-12-01,1968,13,REG,CLE,45,NYG,10,0
1968-12-01,1968,13,REG,NO,17,CHI,23,0
1968-12-01,1968,13,REG,IND,44,ATL,0,0
1968-12-01,1968,13,REG,NYJ,35,MIA,17,0
1968-12-01,1968,13,REG,MIN,3,LAR,31,0
1968-12-01,1968,13,REG,NE,33,CIN,14,0
1968-12-01,1968,13,REG,PIT,10,ARI,20,0
1968-12-01,1968,13,REG,SF,27,GB,20,0
1968-12-07,1968,14,REG,TEN,35,BUF,6,0
1968-12-07,1968,14,REG,GB,3,IND,16,0
1968-12-08,1968,14,REG,DAL,28,PIT,7,0
1968-12-08,1968,14,REG,ATL,7,DET,24,0
1968-12-08,1968,14,REG,MIA,38,NE,7,0
1968-12-08,1968,14,REG,PHI,29,NO,17,0
1968-12-08,1968,14,REG,SF,20,MIN,30,0
1968-12-08,1968,14,REG,OAK,33,DEN,27,0
1968-12-08,1968,14,REG,NYG,21,ARI,28,0
1968-12-08,1968,14,REG,WSH,21,CLE,24,0
1968-12-08,1968,14,REG,LAR,16,CHI,17,0
1968-12-08,1968,14,REG,LAC,3,KC,40,0
1968-12-08,1968,14,REG,NYJ,27,CIN,14,0
1968-12-14,1968,15,REG,DEN,7,KC,30,0
1968-12-14,1968,15,REG,ARI,27,CLE,16,0
1968-12-15,1968,15,REG,LAC,27,OAK,34,0
1968-12-15,1968,15,REG,TEN,45,NE,17,0
1968-12-15,1968,15,REG,CHI,27,GB,28,0
1968-12-15,1968,15,REG,ATL,12,SF,14,0
1968-12-15,1968,15,REG,NO,24,PIT,14,0
1968-12-15,1968,15,REG,LAR,24,IND,28,0
1968-12-15,1968,15,REG,WSH,14,DET,3,0
1968-12-15,1968,15,REG,MIA,7,NYJ,31,0
1968-12-15,1968,15,REG,PHI,17,MIN,24,0
1968-12-15,1968,15,REG,NYG,10,DAL,28,0
1968-12-21,1968,,POST,CLE,31,DAL,20,0
1968-12-22,1968,,POST,OAK,41,KC,6,0
1968-12-22,1968,,POST,IND,24,MIN,14,0
1968-12-29,1968,,POST,NYJ,27,OAK,23,0
1968-12-29,1968,,POST,CLE,0,IND,34,0
1969-01-12,1968,,POST,NYJ,16,IND,7,1
1969-09-14,1969,1,REG,BUF,19,NYJ,33,0
1969-09-14,1969,1,REG,OAK,21,TEN,17,0
1969-09-14,1969,1,REG,DEN,35,NE,7,0
1969-09-14,1969,1,REG,CIN,27,MIA,21,0
1969-09-14,1969,1,REG,LAC,9,KC,27,0
1969-09-20,1969,1,REG,OAK,20,MIA,17,0
1969-09-21,1969,2,REG,GB,17,CHI,0,0
1969-09-21,1969,2,REG,DEN,21,NYJ,19,0
1969-09-21,1969,2,REG,NE,0,KC,31,0
1969-09-21,1969,2,REG,CIN,34,LAC,20,0
1969-09-21,1969,2,REG,NYG,24,MIN,23,0
1969-09-21,1969,2,REG,BUF,3,TEN,17,0
1969-09-21,1969,2,REG,IND,20,LAR,27,0
1969-09-21,1969,2,REG,PIT,16,DET,13,0
1969-09-21,1969,2,REG,DAL,24,ARI,3,0
1969-09-21,1969,2,REG,NO,20,WSH,26,0
1969-09-21,1969,2,REG,PHI,20,CLE,27,0
1969-09-21,1969,2,REG,ATL,24,SF,12,0
1969-09-28,1969,3,REG,NE,23,OAK,38,0
1969-09-28,1969,3,REG,PHI,41,PIT,27,0
1969-09-28,1969,3,REG,DET,24,NYG,0,0
1969-09-28,1969,3,REG,TEN,22,MIA,10,0
1969-09-28,1969,3,REG,CIN,24,KC,19,0
1969-09-28,1969,3,REG,BUF,41,DEN,28,0
1969-09-28,1969,3,REG,NO,17,DAL,21,0
1969-09-28,1969,3,REG,MIN,52,IND,14,0
1969-09-28,1969,3,REG,LAR,17,ATL,7,0
1969-09-28,1969,3,REG,ARI,20,CHI,17,0
1969-09-28,1969,3,REG,CLE,27,WSH,23,0
1969-09-28,1969,3,REG,LAC,34,NYJ,27,0
1969-09-28,1969,3,REG,GB,14,SF,7,0
1969-10-04,1969,3,REG,MIA,20,OAK,20,0
1969-10-04,1969,3,REG,LAC,21,CIN,14,0
1969-10-05,1969,4,REG,SF,17,WSH,17,0
1969-10-05,1969,4,REG,NYG,28,CHI,24,0
1969-10-05,1969,4,REG,MIN,19,GB,7,0
1969-10-05,1969,4,REG,CLE,21,DET,28,0
1969-10-05,1969,4,REG,PHI,7,DAL,38,0
1969-10-05,1969,4,REG,PIT,14,ARI,27,0
1969-10-05,1969,4,REG,ATL,14,IND,21,0
1969-10-05,1969,4,REG,LAR,36,NO,17,0
1969-10-05,1969,4,REG,TEN,28,BUF,14,0
1969-10-05,1969,4,REG,NE,14,NYJ,23,0
1969-10-05,1969,4,REG,DEN,13,KC,26,0
1969-10-11,1969,4,REG,BUF,23,NE,16,0
1969-10-11,1969,4,REG,MIA,14,LAC,21,0
1969-10-12,1969,5,REG,DET,17,GB,28,0
1969-10-12,1969,5,REG,WSH,33,ARI,17,0
1969-10-12,1969,5,REG,DEN,14,OAK,24,0
1969-10-12,1969,5,REG,NYG,10,PIT,7,0
1969-10-12,1969,5,REG,KC,24,TEN,0,0
1969-10-12,1969,5,REG,ATL,17,DAL,24,0
1969-10-12,1969,5,REG,NO,17,CLE,27,0
1969-10-12,1969,5,REG,CIN,7,NYJ,21,0
1969-10-12,1969,5,REG,CHI,0,MIN,31,0
1969-10-12,1969,5,REG,SF,21,LAR,27,0
1969-10-13,1969,5,REG,IND,24,PHI,20,0
1969-10-18,1969,5,REG,CLE,42,PIT,31,0
1969-10-19,1969,6,REG,NO,10,IND,30,0
1969-10-19,1969,6,REG,CIN,23,DEN,30,0
1969-10-19,1969,6,REG,KC,17,MIA,10,0
1969-10-19,1969,6,REG,ARI,10,MIN,27,0
1969-10-19,1969,6,REG,WSH,20,NYG,14,0
1969-10-19,1969,6,REG,NE,10,LAC,13,0
1969-10-19,1969,6,REG,DET,13,CHI,7,0
1969-10-19,1969,6,REG,LAR,34,GB,21,0
1969-10-19,1969,6,REG,SF,7,ATL,21,0
1969-10-19,1969,6,REG,OAK,50,BUF,21,0
1969-10-19,1969,6,REG,DAL,49,PHI,14,0
1969-10-20,1969,6,REG,NYJ,26,TEN,17,0
1969-10-26,1969,7,REG,GB,28,ATL,10,0
1969-10-26,1969,7,REG,CHI,7,LAR,9,0
1969-10-26,1969,7,REG,IND,21,SF,24,0
1969-10-26,1969,7,REG,NYJ,23,NE,17,0
1969-10-26,1969,7,REG,PHI,13,NO,10,0
1969-10-26,1969,7,REG,MIA,24,BUF,6,0
1969-10-26,1969,7,REG,MIN,24,DET,10,0
1969-10-26,1969,7,REG,TEN,24,DEN,21,0
1969-10-26,1969,7,REG,CLE,21,ARI,21,0
1969-10-26,1969,7,REG,KC,42,CIN,22,0
1969-10-26,1969,7,REG,PIT,7,WSH,14,0
1969-10-26,1969,7,REG,LAC,12,OAK,24,0
1969-10-27,1969,7,REG,DAL,25,NYG,3,0
1969-11-02,1969,8,REG,BUF,7,KC,29,0
1969-11-02,1969,8,REG,SF,14,DET,26,0
1969-11-02,1969,8,REG,IND,41,WSH,17,0
1969-11-02,1969,8,REG,CIN,31,OAK,17,0
1969-11-02,1969,8,REG,NYG,20,PHI,23,0
1969-11-02,1969,8,REG,ARI,42,NO,51,0
1969-11-02,1969,8,REG,PIT,34,GB,38,0
1969-11-02,1969,8,REG,ATL,6,LAR,38,0
1969-11-02,1969,8,REG,DEN,13,LAC,0,0
1969-11-02,1969,8,REG,NYJ,34,MIA,31,0
1969-11-02,1969,8,REG,CLE,42,DAL,10,0
1969-11-02,1969,8,REG,MIN,31,CHI,14,0
1969-11-02,1969,8,REG,NE,24,TEN,0,0
1969-11-09,1969,9,REG,NE,16,MIA,17,0
1969-11-09,1969,9,REG,ARI,42,NYG,17,0
1969-11-09,1969,9,REG,CHI,38,PIT,7,0
1969-11-09,1969,9,REG,OAK,41,DEN,10,0
1969-11-09,1969,9,REG,KC,27,LAC,3,0
1969-11-09,1969,9,REG,DAL,33,NO,17,0
1969-11-09,1969,9,REG,DET,27,ATL,21,0
1969-11-09,1969,9,REG,NYJ,16,BUF,6,0
1969-11-09,1969,9,REG,LAR,41,SF,30,0
1969-11-09,1969,9,REG,TEN,31,CIN,31,0
1969-11-09,1969,9,REG,MIN,51,CLE,3,0
1969-11-09,1969,9,REG,WSH,28,PHI,28,0
1969-11-09,1969,9,REG,IND,14,GB,6,0
1969-11-16,1969,10,REG,CIN,14,NE,25,0
1969-11-16,1969,10,REG,OAK,21,LAC,16,0
1969-11-16,1969,10,REG,WSH,28,DAL,41,0
1969-11-16,1969,10,REG,SF,20,IND,17,0
1969-11-16,1969,10,REG,NYG,24,NO,25,0
1969-11-16,1969,10,REG,GB,7,MIN,9,0
1969-11-16,1969,10,REG,BUF,28,MIA,3,0
1969-11-16,1969,10,REG,NYJ,16,KC,34,0
1969-11-16,1969,10,REG,DET,20,ARI,0,0
1969-11-16,1969,10,REG,PIT,3,CLE,24,0
1969-11-16,1969,10,REG,ATL,48,CHI,31,0
1969-11-16,1969,10,REG,PHI,17,LAR,23,0
1969-11-16,1969,10,REG,DEN,20,TEN,20,0
1969-11-23,1969,11,REG,LAR,24,DAL,23,0
1969-11-23,1969,11,REG,MIA,7,TEN,32,0
1969-11-23,1969,11,REG,ARI,30,PHI,34,0
1969-11-23,1969,11,REG,KC,24,OAK,27,0
1969-11-23,1969,11,REG,NO,43,SF,38,0
1969-11-23,1969,11,REG,CLE,28,NYG,17,0
1969-11-23,1969,11,REG,WSH,27,ATL,20,0
1969-11-23,1969,11,REG,MIN,52,PIT,14,0
1969-11-23,1969,11,REG,LAC,45,DEN,24,0
1969-11-23,1969,11,REG,NE,35,BUF,21,0
1969-11-23,1969,11,REG,NYJ,40,CIN,7,0
1969-11-23,1969,11,REG,GB,10,DET,16,0
1969-11-23,1969,11,REG,CHI,21,IND,24,0
1969-11-27,1969,11,REG,DAL,24,SF,24,0
1969-11-27,1969,11,REG,KC,31,DEN,17,0
1969-11-27,1969,11,REG,TEN,17,LAC,21,0
1969-11-27,1969,11,REG,DET,0,MIN,27,0
1969-11-30,1969,12,REG,WSH,13,LAR,24,0
1969-11-30,1969,12,REG,MIA,23,NE,38,0
1969-11-30,1969,12,REG,CHI,24,CLE,28,0
1969-11-30,1969,12,REG,NO,26,PHI,17,0
1969-11-30,1969,12,REG,BUF,16,CIN,13,0
1969-11-30,1969,12,REG,ARI,47,PIT,10,0
1969-11-30,1969,12,REG,IND,13,ATL,6,0
1969-11-30,1969,12,REG,NYJ,14,OAK,27,0
1969-11-30,1969,12,REG,GB,20,NYG,10,0
1969-12-06,1969,12,REG,SF,42,CHI,21,0
1969-12-06,1969,12,REG,TEN,26,NYJ,34,0
1969-12-07,1969,13,REG,PHI,29,WSH,34,0
1969-12-07,1969,13,REG,KC,22,BUF,19,0
1969-12-07,1969,13,REG,OAK,37,CIN,17,0
1969-12-07,1969,13,REG,ATL,45,NO,17,0
1969-12-07,1969,13,REG,CLE,20,GB,7,0
1969-12-07,1969,13,REG,IND,17,DET,17,0
1969-12-07,1969,13,REG,NYG,49,ARI,6,0
1969-12-07,1969,13,REG,MIA,27,DEN,24,0
1969-12-07,1969,13,REG,PIT,7,DAL,10,0
1969-12-07,1969,13,REG,LAR,13,MIN,20,0
1969-12-07,1969,13,REG,LAC,28,NE,18,0
1969-12-13,1969,13,REG,OAK,10,KC,6,0
1969-12-13,1969,13,REG,DAL,27,IND,10,0
1969-12-14,1969,14,REG,ARI,21,CLE,27,0
1969-12-14,1969,14,REG,LAC,45,BUF,6,0
1969-12-14,1969,14,REG,MIN,10,SF,7,0
1969-12-14,1969,14,REG,DET,28,LAR,0,0
1969-12-14,1969,14,REG,PHI,3,ATL,27,0
1969-12-14,1969,14,REG,DEN,27,CIN,16,0
1969-12-14,1969,14,REG,CHI,3,GB,21,0
1969-12-14,1969,14,REG,TEN,27,NE,23,0
1969-12-14,1969,14,REG,MIA,9,NYJ,27,0
1969-12-14,1969,14,REG,PIT,17,NYG,21,0
1969-12-14,1969,14,REG,WSH,17,NO,14,0
1969-12-20,1969,,POST,NYJ,6,KC,13,0
1969-12-21,1969,15,REG,SF,14,PHI,13,0
1969-12-21,1969,15,REG,GB,45,ARI,28,0
1969-12-21,1969,15,REG,ATL,10,MIN,3,0
1969-12-21,1969,15,REG,NO,27,PIT,24,0
1969-12-21,1969,15,REG,DAL,20,WSH,10,0
1969-12-21,1969,,POST,OAK,56,TEN,7,0
1969-12-21,1969,15,REG,NYG,27,CLE,14,0
1969-12-21,1969,15,REG,LAR,7,IND,13,0
1969-12-21,1969,15,REG,CHI,3,DET,20,0
1969-12-27,1969,,POST,MIN,23,LAR,20,0
1969-12-28,1969,,POST,DAL,14,CLE,38,0
1970-01-04,1969,,POST,MIN,27,CLE,7,0
1970-01-04,1969,,POST,OAK,7,KC,17,0
1970-01-11,1969,,POST,MIN,7,KC,23,1
1970-09-18,1970,1,REG,LAR,34,ARI,13,0
1970-09-19,1970,1,REG,NYG,16,CHI,24,0
1970-09-20,1970,1,REG,LAC,14,IND,16,0
1970-09-20,1970,1,REG,CIN,31,OAK,21,0
1970-09-20,1970,1,REG,SF,26,WSH,17,0
1970-09-20,1970,1,REG,PHI,7,DAL,17,0
1970-09-20,1970,1,REG,BUF,10,DEN,25,0
1970-09-20,1970,1,REG,GB,0,DET,40,0
1970-09-20,1970,1,REG,MIN,27,KC,10,0
1970-09-20,1970,1,REG,NO,3,ATL,14,0
1970-09-20,1970,1,REG,NE,27,MIA,14,0
1970-09-20,1970,1,REG,PIT,7,TEN,19,0
1970-09-21,1970,1,REG,CLE,31,NYJ,21,0
1970-09-27,1970,2,REG,CHI,20,PHI,16,0
1970-09-27,1970,2,REG,LAC,27,OAK,27,0
1970-09-27,1970,2,REG,SF,34,CLE,31,0
1970-09-27,1970,2,REG,NE,21,NYJ,31,0
1970-09-27,1970,2,REG,MIN,26,NO,0,0
1970-09-27,1970,2,REG,GB,27,ATL,24,0
1970-09-27,1970,2,REG,DET,38,CIN,3,0
1970-09-27,1970,2,REG,DEN,16,PIT,13,0
1970-09-27,1970,2,REG,DAL,28,NYG,10,0
1970-09-27,1970,2,REG,ARI,27,WSH,17,0
1970-09-27,1970,2,REG,TEN,10,MIA,20,0
1970-09-27,1970,2,REG,BUF,0,LAR,19,0
1970-09-28,1970,2,REG,IND,24,KC,44,0
1970-10-03,1970,3,REG,CLE,15,PIT,7,0
1970-10-03,1970,3,REG,MIA,20,OAK,13,0
1970-10-04,1970,3,REG,CIN,13,TEN,20,0
1970-10-04,1970,3,REG,NE,6,IND,14,0
1970-10-04,1970,3,REG,ATL,21,SF,20,0
1970-10-04,1970,3,REG,DEN,26,KC,13,0
1970-10-04,1970,3,REG,BUF,34,NYJ,31,0
1970-10-04,1970,3,REG,PHI,21,WSH,33,0
1970-10-04,1970,3,REG,GB,13,MIN,10,0
1970-10-04,1970,3,REG,NO,14,NYG,10,0
1970-10-04,1970,3,REG,LAR,37,LAC,10,0
1970-10-04,1970,3,REG,ARI,20,DAL,7,0
1970-10-05,1970,3,REG,DET,28,CHI,14,0
1970-10-10,1970,4,REG,NYJ,6,MIA,20,0
1970-10-11,1970,4,REG,WSH,31,DET,10,0
1970-10-11,1970,4,REG,LAR,6,SF,20,0
1970-10-11,1970,4,REG,PIT,23,BUF,10,0
1970-10-11,1970,4,REG,TEN,20,IND,24,0
1970-10-11,1970,4,REG,NYG,30,PHI,23,0
1970-10-11,1970,4,REG,KC,23,NE,10,0
1970-10-11,1970,4,REG,DAL,13,ATL,0,0
1970-10-11,1970,4,REG,ARI,24,NO,17,0
1970-10-11,1970,4,REG,CLE,30,CIN,27,0
1970-10-11,1970,4,REG,CHI,0,MIN,24,0
1970-10-11,1970,4,REG,OAK,35,DEN,23,0
1970-10-12,1970,4,REG,LAC,20,GB,22,0
1970-10-18,1970,5,REG,SF,20,NO,20,0
1970-10-18,1970,5,REG,PHI,20,ARI,35,0
1970-10-18,1970,5,REG,TEN,3,PIT,7,0
1970-10-18,1970,5,REG,NYJ,22,IND,29,0
1970-10-18,1970,5,REG,NE,0,NYG,16,0
1970-10-18,1970,5,REG,MIN,54,DAL,13,0
1970-10-18,1970,5,REG,DEN,24,ATL,10,0
1970-10-18,1970,5,REG,CLE,24,DET,41,0
1970-10-18,1970,5,REG,CIN,19,KC,27,0
1970-10-18,1970,5,REG,BUF,14,MIA,33,0
1970-10-18,1970,5,REG,GB,21,LAR,31,0
1970-10-18,1970,5,REG,CHI,7,LAC,20,0
1970-10-19,1970,5,REG,OAK,34,WSH,20,0
1970-10-25,1970,6,REG,NYG,35,ARI,17,0
1970-10-25,1970,6,REG,MIA,0,CLE,28,0
1970-10-25,1970,6,REG,KC,16,DAL,27,0
1970-10-25,1970,6,REG,GB,30,PHI,17,0
1970-10-25,1970,6,REG,IND,27,NE,3,0
1970-10-25,1970,6,REG,CHI,10,DET,16,0
1970-10-25,1970,6,REG,ATL,32,NO,14,0
1970-10-25,1970,6,REG,NYJ,6,BUF,10,0
1970-10-25,1970,6,REG,WSH,20,CIN,0,0
